recordId,name,url,location,overallRating,venueRating,serviceRating,foodRating,reviews,tags,price,capacity,rooms
recs69m6NAVrOyHN5,The Oval,https://www.bridely.sg/venue/the-oval/r/recs69m6NAVrOyHN5,Seletar,4,4,,,1,Event Hall,From $140/pax,,"[{""name"": ""Bay Laurel (Indoor)"", ""capacity"": """", ""price"": ""From $140/pax""}]"
recRewEbUi5frHEPh,Furama City Centre Singapore,https://www.bridely.sg/venue/furama-city-centre-singapore/r/recRewEbUi5frHEPh,Central Area,2.8,2.8,2.7,3.5,12,"Hotel, Chinese, Indian, Muslim-friendly, Ballroom, Indoor",From $164/pax,200-450 pax,"[{""name"": ""The Grand Ballroom"", ""capacity"": ""200-450 pax"", ""price"": ""From $164/pax""}, {""name"": ""Ballroom I or II"", ""capacity"": ""140-180 pax"", ""price"": ""From $164/pax""}]"
recqevvIhSAqk94MR,Qian Xi Bliss Garden,https://www.bridely.sg/venue/qian-xi-bliss-garden/r/recqevvIhSAqk94MR,Tampines,3.3,3.7,3.5,3.3,4,Restaurant,From $112/pax,250-850 pax,"[{""name"": ""Ballroom A+B"", ""capacity"": ""250-850 pax"", ""price"": ""From $112/pax""}]"
rec4Ipr5uIYFXCGKe,Foochow Building Event Hall,https://www.bridely.sg/venue/foochow-building-event-hall/r/rec4Ipr5uIYFXCGKe,Kallang,3.5,3.5,,,2,Event Hall,"From $1,000",25-400 pax,"[{""name"": ""Event Hall"", ""capacity"": ""25-400 pax"", ""price"": ""From $1,000""}]"
rec4DaUQ6VpmezilU,Qian Xi Eternal Garden,https://www.bridely.sg/venue/qian-xi-eternal-garden/r/rec4DaUQ6VpmezilU,Ang Mo Kio,3.5,4.5,3,5,2,"Restaurant, Chinese",From $112/pax,200-570 pax,"[{""name"": ""Main Ballroom"", ""capacity"": ""200-570 pax"", ""price"": ""From $112/pax""}]"
recx8Y7Edr2zI3W5c,Oasia Hotel Novena,https://www.bridely.sg/venue/oasia-hotel-novena/r/recx8Y7Edr2zI3W5c,Novena,3,3,2,3,4,"Hotel, Garden & Greenery, Indoor, Outdoor",From $188/pax,50-120 pax,"[{""name"": ""The Courtyard + Fountain Foyer"", ""capacity"": ""50-120 pax"", ""price"": ""From $188/pax""}]"
recOoZpvFWws5rwow,De Hall,https://www.bridely.sg/venue/de-hall/r/recOoZpvFWws5rwow,Toa Payoh,3,5,,5,2,Event Hall,From $50/pax,100-450 pax,"[{""name"": ""Grand Ballroom"", ""capacity"": ""100-450 pax"", ""price"": ""From $50/pax""}]"
recGcN2UgwEcEbf7D,SAFRA Yishun Country Club,https://www.bridely.sg/venue/safra-yishun-country-club/r/recGcN2UgwEcEbf7D,Yishun,3,,,3,1,Country Club,From $65/pax,30-300 pax,"[{""name"": ""Ballroom"", ""capacity"": ""30-300 pax"", ""price"": ""From $65/pax""}]"
recw4nToFH73iIKT6,Ban Heng Restaurant @ Orchid Country Club,https://www.bridely.sg/venue/ban-heng-restaurant-orchid-country-club/r/recw4nToFH73iIKT6,Yishun,2.5,3.3,2.8,2.3,4,"Restaurant, Ballroom, Indoor",From $84/pax,250-450 pax,"[{""name"": ""Spring & Summer Palace"", ""capacity"": ""250-450 pax"", ""price"": ""From $84/pax""}, {""name"": ""Summer Palace"", ""capacity"": ""100-180 pax"", ""price"": ""From $84/pax""}, {""name"": ""Spring Palace"", ""capacity"": ""100-160 pax"", ""price"": ""From $84/pax""}, {""name"": ""Grand Ballroom"", ""capacity"": ""400-1000 pax"", ""price"": ""From $109/pax""}]"
recdfErTxqCPS5QJi,Qian Xi Summer Garden,https://www.bridely.sg/venue/qian-xi-summer-garden/r/recdfErTxqCPS5QJi,Bukit Merah,2.2,3,1.8,2.3,6,"Restaurant, Ballroom, Indoor",From $117/pax,300-400 pax,"[{""name"": ""Ballroom B"", ""capacity"": ""300-400 pax"", ""price"": ""From $117/pax""}, {""name"": ""Ballroom A"", ""capacity"": ""100-200 pax"", ""price"": ""From $117/pax""}, {""name"": ""Crystal Room"", ""capacity"": ""100-200 pax"", ""price"": ""From $117/pax""}, {""name"": ""Diamond Ballroom"", ""capacity"": ""100-150 pax"", ""price"": ""From $117/pax""}]"
recfQUvF91wM5P9bQ,Peach Garden Catering/Wedding,https://www.bridely.sg/venue/peach-garden-catering-wedding/r/recfQUvF91wM5P9bQ,Central Area,2.2,2.8,1.5,2.5,5,Restaurant,From $65/pax,From 250 pax,"[{""name"": ""Off-Premise Catering"", ""capacity"": ""From 250 pax"", ""price"": ""From $65/pax""}, {""name"": ""The Heeren"", ""capacity"": ""150-200 pax"", ""price"": ""From $109/pax""}, {""name"": ""OCBC Centre"", ""capacity"": ""100-380 pax"", ""price"": ""From $112/pax""}]"
recSx4Ro1A9puVWAC,Peach Garden @ The Metropolis,https://www.bridely.sg/venue/peach-garden-the-metropolis/r/recSx4Ro1A9puVWAC,Queenstown,2.5,2.5,3,2.5,2,"Restaurant, Ballroom, Garden & Greenery, Glasshouse, Indoor",From $134/pax,80-120 pax,"[{""name"": ""Full Venue"", ""capacity"": ""80-120 pax"", ""price"": ""From $134/pax""}]"
rec8ZU2LQ4vgQNap9,THE LEGACY,https://www.bridely.sg/venue/the-legacy/r/rec8ZU2LQ4vgQNap9,Queenstown,2.3,5,1,5,3,Event Hall,,50-250 pax,"[{""name"": ""Event Space"", ""capacity"": ""50-250 pax"", ""price"": """"}]"
recugWvnqqeiJ2Q1s,1-Arden,https://www.bridely.sg/venue/1-arden/r/recugWvnqqeiJ2Q1s,Central Area,1.8,2.9,2.9,3.5,7,"Restaurant, Fusion, Western, Garden & Greenery, Indoor, Outdoor, Rooftop",From $198/pax,118-178 pax,"[{""name"": ""Kaarla or Oumi Restaurant"", ""capacity"": ""118-178 pax"", ""price"": ""From $198/pax""}]"
recpqPG6PKqvCwux4,ORTO,https://www.bridely.sg/venue/orto/r/recpqPG6PKqvCwux4,Queenstown,2,2,,,1,Restaurant,,,"[{""name"": ""The Lakehouse"", ""capacity"": """", ""price"": """"}]"
recAzx4Crr9ajtC5d,Village Hotel Sentosa,https://www.bridely.sg/venue/village-hotel-sentosa/r/recAzx4Crr9ajtC5d,Southern Islands,2,2,2,,1,"Hotel, Indoor",From $194/pax,200-320 pax,"[{""name"": ""The Commune"", ""capacity"": ""200-320 pax"", ""price"": ""From $194/pax""}]"
receXGRv2qEbR9amd,The Lighthouse,https://www.bridely.sg/venue/the-lighthouse/r/receXGRv2qEbR9amd,Central Area,1,1.3,1,1,4,Event Hall,From $238/pax,30-50 pax,"[{""name"": ""The Lighthouse"", ""capacity"": ""30-50 pax"", ""price"": ""From $238/pax""}]"
sipsociety,Sip Society: Rooftop Weddings,https://www.bridely.sg/venue/sip-society-rooftop-weddings/r/sipsociety,HarbourFront,,,,,0,"Event Hall, Chinese, Fusion, Indian, Japanese, Muslim-friendly, Peranakan, Vegetarian, Western, Outdoor, Rooftop, Waterfront",From $68/pax,60-200 pax,"[{""name"": ""Full Venue"", ""capacity"": ""60-200 pax"", ""price"": ""From $68/pax""}]"
recElxOwXGol7Ji1G,1-Alfaro,https://www.bridely.sg/venue/1-alfaro/r/recElxOwXGol7Ji1G,Singapore,,,,,0,"Restaurant, Garden & Greenery, Glasshouse, Indoor, Outdoor, Rooftop",From $180/pax,108-120 pax,"[{""name"": ""Full Venue"", ""capacity"": ""108-120 pax"", ""price"": ""From $180/pax""}]"
rec6UxG2cNCMz0BqP,1-Altitude Coast,https://www.bridely.sg/venue/1-altitude-coast/r/rec6UxG2cNCMz0BqP,Southern Islands,,,,,0,"Restaurant, Garden & Greenery, Outdoor, Rooftop",From $194/pax,80-170 pax,"[{""name"": ""Full Venue"", ""capacity"": ""80-170 pax"", ""price"": ""From $194/pax""}]"
recYqLG4R16DZwxzc,1-Flowerhill,https://www.bridely.sg/venue/1-flowerhill/r/recYqLG4R16DZwxzc,Singapore,,,,,0,"Restaurant, Colonial/Historical, Garden & Greenery, Glasshouse, Indoor, Outdoor",From $186/pax,160-300 pax,"[{""name"": ""Camille + Grand Terrace + Wildseed Bar and Grill)"", ""capacity"": ""160-300 pax"", ""price"": ""From $186/pax""}, {""name"": ""Camille Restaurant"", ""capacity"": ""80-120 pax"", ""price"": ""From $186/pax""}]"
rec2VYwA8INX8pqp0,ATLAS,https://www.bridely.sg/venue/atlas/r/rec2VYwA8INX8pqp0,Central Area,,,,,0,Event Hall,From $125/pax,120-300 pax,"[{""name"": ""ATLAS Takeover"", ""capacity"": ""120-300 pax"", ""price"": ""From $125/pax""}, {""name"": ""The Nook"", ""capacity"": ""32-40 pax"", ""price"": ""From $3,500""}]"
recWjM8oaNA3WI32X,Claudine Restaurant,https://www.bridely.sg/venue/claudine-restaurant/r/recWjM8oaNA3WI32X,Tanglin,,,,,0,"Restaurant, Western, Garden & Greenery, Glasshouse, Indoor",From $201/pax,1-30 pax,"[{""name"": ""La Terrace"", ""capacity"": ""1-30 pax"", ""price"": ""From $201/pax""}, {""name"": ""Main Dining Room"", ""capacity"": ""1-104 pax"", ""price"": ""From $11,990""}]"
rec9ykSgwfiFSyJ1j,COMO Cuisine at COMO Orchard,https://www.bridely.sg/venue/como-cuisine-at-como-orchard/r/rec9ykSgwfiFSyJ1j,Central Area,,,,,0,Restaurant,From $140/pax,30-100 pax,"[{""name"": ""Main Dining"", ""capacity"": ""30-100 pax"", ""price"": ""From $140/pax""}]"
recZvvL53HwChyrIx,Crown Prince Restaurant (Aranda Country Club),https://www.bridely.sg/venue/crown-prince-restaurant-aranda-country-club/r/recZvvL53HwChyrIx,Pasir Ris,,,,,0,Restaurant,From $64/pax,100-150 pax,"[{""name"": ""Main Hall"", ""capacity"": ""100-150 pax"", ""price"": ""From $64/pax""}]"
recmybNRGxHFAePR0,Fico,https://www.bridely.sg/venue/fico/r/recmybNRGxHFAePR0,Singapore,,,,,0,"Restaurant, Western, Garden & Greenery, Glasshouse, Indoor, Outdoor, Waterfront",From $189/pax,1-110 pax,"[{""name"": ""Full Venue"", ""capacity"": ""1-110 pax"", ""price"": ""From $189/pax""}]"
rec4SYgnFlSrEEDGD,Fu Lin Men (Temasek Club),https://www.bridely.sg/venue/fu-lin-men-temasek-club/r/rec4SYgnFlSrEEDGD,Marine Parade,,,,,0,"Restaurant, Chinese",From $226/pax,120-130 pax,"[{""name"": ""Grand Ballroom"", ""capacity"": ""120-130 pax"", ""price"": ""From $226/pax""}]"
reca8HuA8BVqZtaGe,Fu Lin Men Grandeur,https://www.bridely.sg/venue/fu-lin-men-grandeur/r/reca8HuA8BVqZtaGe,Marine Parade,,,,,0,"Restaurant, Chinese",From $89/pax,120-180 pax,"[{""name"": ""Main Restaurant"", ""capacity"": ""120-180 pax"", ""price"": ""From $89/pax""}]"
recCw6nQqAQnoxOZQ,Greenwood Fish Market (Sentosa Cove),https://www.bridely.sg/venue/greenwood-fish-market-sentosa-cove/r/recCw6nQqAQnoxOZQ,Singapore,,,,,0,"Restaurant, Chinese, Japanese, Western",From $150/pax,,"[{""name"": ""Entire Restaurant"", ""capacity"": """", ""price"": ""From $150/pax""}]"
recfwp3MYixEm8ida,Guoco Midtown,https://www.bridely.sg/venue/guoco-midtown/r/recfwp3MYixEm8ida,Singapore,,,,,0,Event Hall,"From $2,600",52-180 pax,"[{""name"": ""MICE Room 1"", ""capacity"": ""52-180 pax"", ""price"": ""From $2,600""}]"
recKIR0hztUevIKna,Hortus (Gardens by the Bay),https://www.bridely.sg/venue/hortus-gardens-by-the-bay/r/recKIR0hztUevIKna,Singapore,,,,,0,"Restaurant, Garden & Greenery, Glasshouse, Indoor, Outdoor, Rooftop","From $9,592",1-50 pax,"[{""name"": ""Full Venue"", ""capacity"": ""1-50 pax"", ""price"": ""From $9,592""}]"
rechJnJ4bZRPmxRPp,Hub & Spoke Cafe,https://www.bridely.sg/venue/hub-spoke-cafe/r/rechJnJ4bZRPmxRPp,Changi,,,,,0,Restaurant,"From $3,500",30-100 pax,"[{""name"": ""Indoor & Alfresco"", ""capacity"": ""30-100 pax"", ""price"": ""From $3,500""}]"
recjRKnjUxYhU33Yg,il Giardino @ The Garage,https://www.bridely.sg/venue/il-giardino-the-garage/r/recjRKnjUxYhU33Yg,Singapore,,,,,0,"Restaurant, Garden & Greenery, Indoor, Outdoor",From $186/pax,100-140 pax,"[{""name"": ""Full Venue"", ""capacity"": ""100-140 pax"", ""price"": ""From $186/pax""}]"
recGn2Pz2L4rbRGR0,INDOCAFÉ - Peranakan Dining,https://www.bridely.sg/venue/indocafe-peranakan-dining/r/recGn2Pz2L4rbRGR0,Central Area,,,,,0,Restaurant,From $118/pax,20-48 pax,"[{""name"": ""Restaurant"", ""capacity"": ""20-48 pax"", ""price"": ""From $118/pax""}]"
rectyeOiLLbKfOBSL,Jewel Cloud9 Piazza,https://www.bridely.sg/venue/jewel-cloud9-piazza/r/rectyeOiLLbKfOBSL,Changi,,,,,0,Event Hall,"From $1,788",20-200 pax,"[{""name"": ""Cloud9 Piazza"", ""capacity"": ""20-200 pax"", ""price"": ""From $1,788""}]"
recVjrnRcMQuNahYF,Jia He Grand,https://www.bridely.sg/venue/jia-he-grand/r/recVjrnRcMQuNahYF,Singapore,,,,,0,Restaurant,From $110/pax,140-210 pax,"[{""name"": ""Main Dining Hall"", ""capacity"": ""140-210 pax"", ""price"": ""From $110/pax""}]"
recBkZCCQtkWf0lac,Kei Studio,https://www.bridely.sg/venue/kei-studio/r/recBkZCCQtkWf0lac,Singapore,,,,,0,Event Hall,From $130,10-40 pax,"[{""name"": ""Entire Venue"", ""capacity"": ""10-40 pax"", ""price"": ""From $130""}]"
recWgdTNPXKRFCDtq,Labrador House,https://www.bridely.sg/venue/labrador-house/r/recWgdTNPXKRFCDtq,Singapore,,,,,0,Restaurant,From $150/pax,30-120 pax,"[{""name"": ""1-Alfaro (Labrador Tower)"", ""capacity"": ""30-120 pax"", ""price"": ""From $150/pax""}]"
recU3y1gjgLWlLU59,Mandai Rainforest Resort by Banyan Tree,https://www.bridely.sg/venue/mandai-rainforest-resort-by-banyan-tree/r/recU3y1gjgLWlLU59,Singapore,,,,,0,"Hotel, Ballroom, Indoor",From $275/pax,150-300 pax,"[{""name"": ""Meranti Ballroom"", ""capacity"": ""150-300 pax"", ""price"": ""From $275/pax""}]"
recsfAzoVDAuMdKTA,Mandai Wildlife Reserve,https://www.bridely.sg/venue/mandai-wildlife-reserve/r/recsfAzoVDAuMdKTA,Central Water Catchment,,,,,0,"Restaurant, Garden & Greenery, Glasshouse, Indoor, Outdoor",From $249/pax,40-220 pax,"[{""name"": ""Forest Lodge"", ""capacity"": ""40-220 pax"", ""price"": ""From $249/pax""}, {""name"": ""Crimson Restaurant (Bird Paradise)"", ""capacity"": ""50-80 pax"", ""price"": ""From $249/pax""}, {""name"": ""Tipi Tent (Air-Conditioned)"", ""capacity"": ""25-40 pax"", ""price"": ""From $405/pax""}]"
recfRS43A0mOHA87x,Marguerite (Gardens by the Bay),https://www.bridely.sg/venue/marguerite-gardens-by-the-bay/r/recfRS43A0mOHA87x,Marina South,,,,,0,"Restaurant, Garden & Greenery, Glasshouse, Indoor, Outdoor","From $14,388",1-50 pax,"[{""name"": ""Marguerite"", ""capacity"": ""1-50 pax"", ""price"": ""From $14,388""}]"
recRQtxWjGwM7LAsT,METT Singapore,https://www.bridely.sg/venue/mett-singapore/r/recRQtxWjGwM7LAsT,Singapore,,,,,0,"Hotel, Ballroom, Indoor",From $215/pax,250-360 pax,"[{""name"": ""Grand Ballroom"", ""capacity"": ""250-360 pax"", ""price"": ""From $215/pax""}, {""name"": ""Junior Ballroom"", ""capacity"": ""120-160 pax"", ""price"": ""From $215/pax""}]"
rec3qgNaCD6xG3F95,National Kitchen by Violet Oon,https://www.bridely.sg/venue/national-kitchen-by-violet-oon/r/rec3qgNaCD6xG3F95,Central Area,,,,,0,Restaurant,"From $13,000",30-70 pax,"[{""name"": ""Main Dining"", ""capacity"": ""30-70 pax"", ""price"": ""From $13,000""}]"
recfR8FmO5KKIgbAa,ORCHIDVILLE PTE LTD,https://www.bridely.sg/venue/orchidville-pte-ltd/r/recfR8FmO5KKIgbAa,Western Water Catchment,,,,,0,Event Hall,From $119/pax,150-600 pax,"[{""name"": ""Grand Ballroom"", ""capacity"": ""150-600 pax"", ""price"": ""From $119/pax""}]"
recjS5MnXpuTToWDp,Peach Garden @ The Heeren restaurant,https://www.bridely.sg/venue/peach-garden-the-heeren-restaurant/r/recjS5MnXpuTToWDp,Singapore,,,,,0,"Restaurant, Ballroom, Indoor",From $140/pax,150-200 pax,"[{""name"": ""Full Venue"", ""capacity"": ""150-200 pax"", ""price"": ""From $140/pax""}]"
recxuBBBvpjCh4lRG,Peninsula Excelsior Hotel,https://www.bridely.sg/venue/peninsula-excelsior-hotel/r/recxuBBBvpjCh4lRG,Central Area,,,,,0,Hotel,From $170/pax,100-360 pax,"[{""name"": ""Grand Ballroom"", ""capacity"": ""100-360 pax"", ""price"": ""From $170/pax""}]"
rec81MyjHtoEQuYsQ,PLONK,https://www.bridely.sg/venue/plonk/r/rec81MyjHtoEQuYsQ,Serangoon,,,,,0,Restaurant,"From $1,501",20-80 pax,"[{""name"": ""The Upper Level"", ""capacity"": ""20-80 pax"", ""price"": ""From $1,501""}]"
recXfqbgSnVaUqMRz,Pullman Singapore Hill Street,https://www.bridely.sg/venue/pullman-singapore-hill-street/r/recXfqbgSnVaUqMRz,Singapore,,,,,0,"Hotel, Indoor, Outdoor, Rooftop",From $201/pax,1-100 pax,"[{""name"": ""El Chido"", ""capacity"": ""1-100 pax"", ""price"": ""From $201/pax""}, {""name"": ""Oculus"", ""capacity"": ""60-132 pax"", ""price"": ""From $213/pax""}, {""name"": ""Madison's"", ""capacity"": ""60-90 pax"", ""price"": ""From $213/pax""}]"
rec70wRHhQr8YICG7,Qian Xi Bountiful Garden,https://www.bridely.sg/venue/qian-xi-bountiful-garden/r/rec70wRHhQr8YICG7,Bukit Merah,,,,,0,Restaurant,From $112/pax,200-450 pax,"[{""name"": ""Main Ballroom"", ""capacity"": ""200-450 pax"", ""price"": ""From $112/pax""}]"
recsNY4ypLvsdTOPC,Qian Xi Paya Lebar,https://www.bridely.sg/venue/qian-xi-paya-lebar/r/recsNY4ypLvsdTOPC,Geylang,,,,,0,Restaurant,From $112/pax,200-500 pax,"[{""name"": ""Main Hall"", ""capacity"": ""200-500 pax"", ""price"": ""From $112/pax""}]"
recYPngYtuKYSGWgE,Raffles Sentosa Singapore,https://www.bridely.sg/venue/raffles-sentosa-singapore/r/recYPngYtuKYSGWgE,Singapore,,,,,0,Hotel,From $328/pax,250-400 pax,"[{""name"": ""Garden Room"", ""capacity"": ""250-400 pax"", ""price"": ""From $328/pax""}, {""name"": ""Raffles Ballroom"", ""capacity"": ""250-400 pax"", ""price"": ""From $328/pax""}, {""name"": ""Garden of Dreams (Outdoor)"", ""capacity"": ""1-80 pax"", ""price"": ""From $39,999""}, {""name"": ""One-Bedroom Signature Pool Villa"", ""capacity"": ""1-10 pax"", ""price"": ""From $15,999""}]"
rec3H0FDwrcslsIpA,Raffles Town Club,https://www.bridely.sg/venue/raffles-town-club/r/rec3H0FDwrcslsIpA,Novena,,5,5,5,1,Hotel,From $150/pax,120-400 pax,"[{""name"": ""Grand Ballroom"", ""capacity"": ""120-400 pax"", ""price"": ""From $150/pax""}]"
recMyj4fE69qUycs3,RedDot Brewhouse,https://www.bridely.sg/venue/reddot-brewhouse/r/recMyj4fE69qUycs3,Tanglin,,,,,0,Restaurant,From $85/pax,100-300 pax,"[{""name"": ""Dempsey (Outdoor)"", ""capacity"": ""100-300 pax"", ""price"": ""From $85/pax""}]"
recy6x1xVnVWM0wj6,Restaurant Espoir,https://www.bridely.sg/venue/restaurant-espoir/r/recy6x1xVnVWM0wj6,Chinatown,,,,,0,Restaurant,From $118/pax,30-70 pax,"[{""name"": ""Main Dining"", ""capacity"": ""30-70 pax"", ""price"": ""From $118/pax""}]"
recx2JdkVRTbZT7wO,Riviera,https://www.bridely.sg/venue/riviera/r/recx2JdkVRTbZT7wO,Central Area,,,,,0,Hotel,"From $6,400",20-64 pax,"[{""name"": ""Main Dining Room"", ""capacity"": ""20-64 pax"", ""price"": ""From $6,400""}]"
recg36bzpBGiGVuM3,SAF Yacht Club,https://www.bridely.sg/venue/saf-yacht-club/r/recg36bzpBGiGVuM3,Singapore,,,,,0,Country Club,,150-240 pax,"[{""name"": ""Lazarus"", ""capacity"": ""150-240 pax"", ""price"": """"}, {""name"": ""Poolside Lounge"", ""capacity"": ""50-80 pax"", ""price"": """"}]"
rectyNsJtMgivvWzd,Shisen Hanten,https://www.bridely.sg/venue/shisen-hanten/r/rectyNsJtMgivvWzd,Central Area,,,,,0,"Restaurant, Indoor","From $47,960",1-126 pax,"[{""name"": ""Full Venue"", ""capacity"": ""1-126 pax"", ""price"": ""From $47,960""}, {""name"": ""Main Dining Hall"", ""capacity"": ""1-76 pax"", ""price"": ""From $41,965""}, {""name"": ""Private Rooms"", ""capacity"": ""1-44 pax"", ""price"": ""From $13,189""}]"
recoJlp8m6A6Do7EY,Singapore Island Country Club,https://www.bridely.sg/venue/singapore-island-country-club/r/recoJlp8m6A6Do7EY,Bishan,,,,,0,"Country Club, Ballroom, Garden & Greenery, Indoor",From $118/pax,200-380 pax,"[{""name"": ""Grand Ballroom (3 ballrooms combined)"", ""capacity"": ""200-380 pax"", ""price"": ""From $118/pax""}, {""name"": ""2 Ballrooms"", ""capacity"": ""100-200 pax"", ""price"": ""From $118/pax""}, {""name"": ""1 Ballroom"", ""capacity"": ""30-100 pax"", ""price"": ""From $118/pax""}, {""name"": ""The Habitat"", ""capacity"": ""50-90 pax"", ""price"": ""From $118/pax""}]"
recWIR7Pjbffkrjt9,Singapore Swimming Club,https://www.bridely.sg/venue/singapore-swimming-club/r/recWIR7Pjbffkrjt9,Kallang,,,,,0,"Country Club, Ballroom, Indoor",From $118/pax,100-400 pax,"[{""name"": ""Ballroom"", ""capacity"": ""100-400 pax"", ""price"": ""From $118/pax""}]"
recsZ1CaYLd10xd6o,Singapore Zoo,https://www.bridely.sg/venue/singapore-zoo/r/recsZ1CaYLd10xd6o,Central Water Catchment,,,,,0,Event Hall,From $229/pax,150-220 pax,"[{""name"": ""Forest Lodge"", ""capacity"": ""150-220 pax"", ""price"": ""From $229/pax""}]"
rec8CiMiGaJoy8OOM,THE CLIFF,https://www.bridely.sg/venue/the-cliff/r/rec8CiMiGaJoy8OOM,Southern Islands,,,,,0,Event Hall,From $180/pax,20-80 pax,"[{""name"": ""Indoor/Alfresco"", ""capacity"": ""20-80 pax"", ""price"": ""From $180/pax""}]"
recKW6c18Ddt3rwKA,The Coastal Settlement,https://www.bridely.sg/venue/the-coastal-settlement/r/recKW6c18Ddt3rwKA,Changi,,,,,0,Event Hall,From $150/pax,20-160 pax,"[{""name"": ""Indoor Dining"", ""capacity"": ""20-160 pax"", ""price"": ""From $150/pax""}]"
recTZaFaATxuIHKnL,The Halia at Singapore Botanic Gardens,https://www.bridely.sg/venue/the-halia-at-singapore-botanic-gardens/r/recTZaFaATxuIHKnL,Tanglin,,,,,0,Restaurant,From $150/pax,20-100 pax,"[{""name"": ""Villa Halia"", ""capacity"": ""20-100 pax"", ""price"": ""From $150/pax""}]"
recUf8wbPTbMt6Tsq,The Robertson House by The Crest Collection,https://www.bridely.sg/venue/the-robertson-house-by-the-crest-collection/r/recUf8wbPTbMt6Tsq,Singapore,,,,,0,"Hotel, Ballroom, Indoor, Waterfront",From $201/pax,40-50 pax,"[{""name"": ""Ballroom"", ""capacity"": ""40-50 pax"", ""price"": ""From $201/pax""}]"
recYvfw3yiia4N3ci,Timbre Signatures,https://www.bridely.sg/venue/timbre-signatures/r/recYvfw3yiia4N3ci,Central Area,,,,,0,Restaurant,,50-150 pax,"[{""name"": ""Main Hall"", ""capacity"": ""50-150 pax"", ""price"": """"}]"
recCnYbjyJW967btS,Tung Lok Signatures (The Central),https://www.bridely.sg/venue/tung-lok-signatures-the-central/r/recCnYbjyJW967btS,Central Area,,,,,0,Restaurant,From $108/pax,160-190 pax,"[{""name"": ""Main Dining"", ""capacity"": ""160-190 pax"", ""price"": ""From $108/pax""}]"
recwBYt9TNqsKhOwz,TungLok Heen,https://www.bridely.sg/venue/tunglok-heen/r/recwBYt9TNqsKhOwz,Southern Islands,,,,,0,"Restaurant, Indoor",From $201/pax,80-160 pax,"[{""name"": ""Full Venue"", ""capacity"": ""80-160 pax"", ""price"": ""From $201/pax""}]"
recbhUOBo19rwVT0V,TungLok Seafood (d'Arena),https://www.bridely.sg/venue/tunglok-seafood-d-arena/r/recbhUOBo19rwVT0V,Jurong West,,,,,0,Restaurant,From $83/pax,10-290 pax,"[{""name"": ""Dining Hall"", ""capacity"": ""10-290 pax"", ""price"": ""From $83/pax""}]"
recld0sWNo1kumFlV,TungLok Seafood (Gardens by the Bay),https://www.bridely.sg/venue/tunglok-seafood-gardens-by-the-bay/r/recld0sWNo1kumFlV,Singapore,,,,,0,"Restaurant, Garden & Greenery, Glasshouse, Indoor",From $107/pax,1-180 pax,"[{""name"": ""Full Venue"", ""capacity"": ""1-180 pax"", ""price"": ""From $107/pax""}]"
recZmqJkbciiABRkg,TungLok Seafood (PLQ Mall),https://www.bridely.sg/venue/tunglok-seafood-plq-mall/r/recZmqJkbciiABRkg,Geylang,,,,,0,Restaurant,From $89/pax,10-120 pax,"[{""name"": ""Dining Hall"", ""capacity"": ""10-120 pax"", ""price"": ""From $89/pax""}]"
recL4GTWfT8WZPimQ,Village Hotel Albert Court,https://www.bridely.sg/venue/village-hotel-albert-court/r/recL4GTWfT8WZPimQ,Bras Basah,,,,,0,Hotel,,1-70 pax,"[{""name"": ""Village Hotel Albert Court"", ""capacity"": ""1-70 pax"", ""price"": """"}]"
recPFXxTza841slC5,Violet Oon @ Jewel,https://www.bridely.sg/venue/violet-oon-jewel/r/recPFXxTza841slC5,Changi,,,,,0,Restaurant,"From $13,000",10-80 pax,"[{""name"": ""Dining Hall"", ""capacity"": ""10-80 pax"", ""price"": ""From $13,000""}]"
